Compound,H2O
MolarMass,18.015
""
Energy_eV,Energy_MeV,mu_m_cm2_g
263684266.34147528,263.6842663414753,0.018638630486821017
265023665.86015075,265.02366586015074,0.018646079207540682
266369868.93633655,266.36986893633656,0.01865366388287851
267722910.12909847,267.72291012909847,0.018661767828231972
269082824.17304426,269.08282417304423,0.018669876098677003
270449645.97922087,270.44964597922086,0.018677989240348806
271823410.6360071,271.82341063600705,0.01868611496873091
273204153.41001505,273.204153410015,0.01869435268522838
274591909.7469958,274.5919097469958,0.018702594219257178
275986715.2727491,275.9867152727491,0.018710905899532202
277388605.79403806,277.388605794038,0.018719237683886714
278797617.2995092,278.7976172995092,0.018727986703027985
280213785.9606126,280.2137859606126,0.01873691869520891
281637148.1325361,281.6371481325361,0.01874588164174833
283067740.35513514,283.06774035513513,0.018754929535704283
284505599.3538713,284.5055993538713,0.01876398263750452
285950762.04075515,285.95076204075514,0.018773099871510972
287403265.5152942,287.4032655152942,0.01878226241557968
288863147.0654449,288.8631470654449,0.01879147479294314
290330444.16857105,290.33044416857103,0.01880078711039788
291805194.492402,291.805194492402,0.01881010419835521
293287435.8960054,293.2874358960054,0.018819426059284147
294777206.4307553,294.7772064307553,0.018828755392853617
296274544.34130985,296.2745443413098,0.0188381792550155
297779488.06659317,297.77948806659316,0.01884820623336844
299292076.24078214,299.29207624078214,0.018858326340702645
300812347.69429827,300.81234769429824,0.018865751364988134
302340341.4548054,302.34034145480535,0.0188708782469217
303876096.74820733,303.8760967482073,0.0188760066335805
305419652.9996616,305.4196529996616,0.018881136362575487
306971049.834587,306.97104983458695,0.0188862672358493
308530327.07968163,308.5303270796816,0.018891430538701494
310097524.763946,310.09752476394596,0.0188966599961919
311672683.11971,311.67268311971003,0.018901891016997432
313255842.5836673,313.2558425836673,0.018907170919015722
314847043.79790837,314.8470437979083,0.018912466859714264
316446327.6109714,316.44632761097137,0.01891783807297516
318053735.07888556,318.05373507888555,0.018923685131333433
319669307.46622664,319.6693074662266,0.0189295589861072
321293086.24717635,321.29308624717635,0.018935467363886786
322925113.1065868,322.9251131065868,0.01894141430862394
324565429.9410507,324.5654299410507,0.01894741503943514
326214078.8599781,326.2140788599781,0.01895341775754387
327871102.18667287,327.87110218667283,0.018959422463614005
329536542.45942587,329.53654245942585,0.01896542915830964
331210442.4326026,331.2104424326026,0.018971531822745774
332892845.0777419,332.8928450777419,0.0189776506323696
334583793.5846589,334.5837935846589,0.018983773424942313
336283331.3625541,336.28333136255407,0.018990264026878912
337991502.04112726,337.99150204112726,0.018996894035423595
339708349.4716992,339.70834947169914,0.01900354912388649
341433917.7283322,341.43391772833223,0.019010231463420554
343168251.1089693,343.16825110896923,0.01901697470654661
344911394.1365658,344.9113941365658,0.01902372040796413
346663391.56023437,346.66339156023434,0.01903043315965103
348424288.3563931,348.4242883563931,0.01903693834578662
350194129.7299206,350.19412972992063,0.019043578312755452
351972961.11531746,351.97296111531745,0.019050568610120514
353760828.17786765,353.7608281778676,0.01905760212152615
355557776.8148184,355.55777681481834,0.019064638318327803
357363853.1565534,357.3638531565534,0.019071774964929282
359179103.5677782,359.1791035677782,0.019078919433157444
361003574.6487109,361.00357464871087,0.019086069999083334
362837313.2362777,362.8373132362777,0.019093223335005856
364680366.4053159,364.68036640531585,0.019100468469151796
366532781.4697834,366.5327814697834,0.019107739875015767
368394605.98396826,368.39460598396823,0.01911507281767657
370265887.74371713,370.26588774371714,0.019122432800540753
372146674.78765714,372.1466747876571,0.01912979571461197
374037015.39843047,374.03701539843047,0.019137422988294493
375936958.1039337,375.93695810393365,0.019145358431056577
377846551.6785638,377.84655167856374,0.019153360882763926
379765845.1444699,379.7658451444699,0.01916136757242829
381694887.7728136,381.6948877728136,0.019169430253625056
383633729.085028,383.633729085028,0.019177531185455406
385582418.85409725,385.5824188540972,0.01918567678682775
387541007.1058289,387.54100710582884,0.01919390969937714
389509544.1201396,389.5095441201396,0.01920214621570262
391488080.4323456,391.4880804323456,0.019210386337396322
393476666.8344604,393.47666683446033,0.019218630066051092
395475354.3764982,395.4753543764982,0.019226977716257337
397484194.36778647,397.4841943677865,0.01923535907260384
399503238.3782769,399.5032383782769,0.019244064316446055
401532538.239878,401.53253823987797,0.01924996301664598
403572146.0477802,403.5721460477802,0.019254899190184235
405622114.16179425,405.62211416179423,0.019259907711158035
407682495.2076958,407.68249520769575,0.019264921283866393
409753342.0785761,409.75334207857605,0.019269936217439238
411834707.9362012,411.8347079362012,0.019274952512249283
413926646.21237147,413.92664621237145,0.019280002046353356
416029210.61030114,416.0292106103011,0.01928509712433441
418142455.1059919,418.14245510599187,0.019290228478017018
420266433.9496194,420.2664339496194,0.019295374085828643
422401201.66692644,422.4012016669264,0.019300664477408067
424546813.06062233,424.5468130606223,0.01930623822309986
426703323.21179,426.70332321179,0.019311813619945054
428870787.48130155,428.87078748130153,0.01931739066843767
431049261.5112329,431.0492615112329,0.01932297219920781
433238801.22630215,433.23880122630214,0.019328621800126036
435439462.8352985,435.43946283529846,0.01933431397363311
437651302.83252686,437.6513028325268,0.019340018222055253
439874377.99925846,439.87437799925846,0.019345743755258528
442108745.40518814,442.10874540518813,0.01935181914590797
444354462.40989965,444.3544624098996,0.01935797490542456
446611586.66433954,446.61158666433954,0.019364134759971893
448880176.112291,448.88017611229094,0.019370299587160085
451160288.9918708,451.1602889918708,0.01937653985494502
453451983.8370181,453.4519838370181,0.019382814054877965
455755319.47899836,455.75531947899833,0.01938909369550447
458070355.047914,458.070355047914,0.019395470547947925
460397149.9742223,460.39714997422226,0.01940184952916086
462735763.99026257,462.73576399026257,0.019408232732153436
465086257.13178295,465.08625713178293,0.019414621647702187
467448689.7394918,467.4486897394918,0.019421053235102816
469823122.4605998,469.82312246059973,0.019427548204302723
472209616.2503786,472.2096162503786,0.019434466024200844
474608232.373726,474.60823237372597,0.019441465797581353
477019032.406738,477.01903240673795,0.01944846810976897
479442078.23829025,479.4420782382902,0.019455480100281607
481877432.07162803,481.877432071628,0.019462496841750675
484325156.42595667,484.32515642595666,0.019469587821985348
486785314.1380564,486.7853141380564,0.01947671776258602
489257968.3638889,489.2579683638889,0.01948390081833218
491743182.5802202,491.7431825802202,0.019491141780403096
494241020.5862503,494.2410205862503,0.019498385452478898
496751546.50525075,496.7515465052507,0.01950563183557874
499274824.78621113,499.2748247862111,0.019512880930722187
501810920.2054952,501.81092020549517,0.019518251114998345
504359897.8684966,504.35989786849655,0.019523104388562272
506921823.21132094,506.92182321132094,0.0195279588922034
509496762.0024586,509.4967620024585,0.019532816230708072
512084780.3444747,512.0847803444747,0.01953767742121048
514685944.67570627,514.6859446757062,0.01954257615508139
517300321.7719677,517.3003217719677,0.019547520447421227
519927978.7482651,519.9279787482651,0.019552479600965407
522568983.0605208,522.5689830605208,0.01955750270925795
525223402.507298,525.2234025072979,0.01956252713309941
527891305.23155206,527.891305231552,0.019567552872837495
530572759.7223728,530.5727597223728,0.019572579928819965
533267834.81674397,533.267834816744,0.01957793617504469
535976599.7013112,535.9765997013111,0.01958335204052061
538699123.9141573,538.6991239141572,0.019588771858479213
541435477.3465902,541.4354773465901,0.019594195239324947
544185730.2449284,544.1857302449283,0.019599673786595318
546949953.212317,546.9499532123169,0.019605178163430718
549728217.2105315,549.7282172105314,0.019610706973075077
552520593.5618023,552.5205935618022,0.019616269446876285
555327153.9506446,555.3271539506446,0.01962195848811736
558147970.4257,558.1479704256999,0.019627869425062384
560983115.4015846,560.9831154015847,0.019633782151617145
563832661.6607513,563.8326616607513,0.019639757025633885
566696682.3553495,566.6966823553495,0.019645750036529363
569575251.009115,569.5752510091149,0.019651762957378614
572468441.51925,572.4684415192501,0.019657826176706313
575376328.1583216,575.3763281583216,0.019663891275964875
578298985.5761688,578.2989855761688,0.01967005261402156
581236488.8018187,581.2364888018187,0.019676215943073228
584188913.245413,584.1889132454129,0.01968238121365636
587156334.7001451,587.1563347001451,0.01968854842638494
590138829.3441986,590.1388293441986,0.019694757290353585
593136473.7427145,593.1364737427145,0.019701212514517154
596149344.8497492,596.1493448497491,0.019707854792505634
599177520.0102512,599.1775200102511,0.019714499313741227
602221076.9620473,602.2210769620473,0.019719121221145722
605280093.8378385,605.2800938378385,0.019722990920125336
608354649.167207,608.354649167207,0.019726861389750786
611444821.8786244,611.4448218786245,0.01973073427373082
614550691.3014903,614.5506913014902,0.019734619171415273
617672337.1681608,617.6723371681608,0.019738560251505954
620809839.6159966,620.8098396159966,0.01974250650616397
623963279.1894213,623.9632791894213,0.019746479293513898
627132736.8419882,627.1327368419882,0.01975047393936045
630318293.9384589,630.3182939384589,0.019754469760473348
633520032.2568946,633.5200322568945,0.01975872545627813
636738033.9907458,636.7380339907457,0.01976305596471853
639972381.7509763,639.9723817509763,0.019767418901940892
643223158.5681747,643.2231585681747,0.019771798300872175
646490447.8946885,646.4904478946885,0.019776227308401235
649774333.6067661,649.774333606766,0.019780657314110703
653074900.0067102,653.0749000067101,0.01978508831822652
656392231.8250418,656.3922318250418,0.01978952032097467
659726414.2226781,659.726414222678,0.019794009498919705
663077532.7931088,663.0775327931088,0.01979852411903185
666445673.5646082,666.4456735646082,0.01980303999067239
669830923.0024332,669.8309230024331,0.019807683264993176
673233368.0110464,673.2333680110464,0.019812499815530592
676653095.9363467,676.6530959363466,0.019817336254645768
680090194.5679113,680.0901945679112,0.019822187651122695
683544752.1412498,683.5447521412498,0.019827094732696365
687016857.3400717,687.0168573400716,0.019832003032003855
690506599.2985531,690.506599298553,0.019836912549347937
694014067.6036396,694.0140676036395,0.019841769995048268
697539352.2973365,697.5393522973364,0.01984653586003074
701082543.8790228,701.0825438790228,0.019851543056203576
704643733.3077742,704.6437333077741,0.019856602217447304
708223012.0046983,708.2230120046983,0.01986166267192274
711820471.8552842,711.8204718552842,0.01986679764747721
715436205.2117509,715.4362052117508,0.01987194015839306
719070304.8954333,719.0703048954333,0.0198770874825651
722722864.1991557,722.7228641991557,0.01988224041761493
726393976.8896282,726.3939768896281,0.019887438556167543
730083737.2098542,730.0837372098542,0.019892710452678476
733792239.8815507,733.7922398815506,0.019897983751247416
737519580.1075782,737.5195801075781,0.01990325845224821
741265853.5743889,741.2658535743889,0.019908534556054763
745031156.4544717,745.0311564544717,0.01991385783572932
748815585.4088373,748.8155854088373,0.01991950044425815
752619237.589489,752.619237589489,0.019925152827820012
756442210.641919,756.442210641919,0.019930859298823864
760284602.707616,760.2846027076159,0.019936611027726148
764146512.4265834,764.1465124265834,0.019942364417561066
768028038.9398727,768.0280389398727,0.01994811946880852
771929281.892131,771.9292818921309,0.019953876181948556
775850341.4341472,775.8503414341473,0.019959761916898543
779791318.2254411,779.791318225441,0.01996565503918497
783752313.4368348,783.7523134368348,0.019971549903066974
787733428.753054,787.733428753054,0.019977446509059665
791734766.3753377,791.7347663753377,0.019983350853314725
795756429.0240619,795.7564290240618,0.01998937505072108
799798519.9413797,799.7985199413796,0.019995611605472183
803861142.89386,803.8611428938599,0.01999929259280456
807944402.1751689,807.9444021751689,0.02000288162538964
812048402.6087348,812.0484026087348,0.020006471306093752
816173249.5504435,816.1732495504435,0.02001006163503446
820319048.8913414,820.3190488913414,0.02001365261232935
824485907.0603552,824.4859070603552,0.020017273614903783
828673931.0270231,828.6739310270231,0.020020922847775947
832883228.3042444,832.8832283042443,0.020024600279168338
837113906.9510276,837.1139069510276,0.020028285095542397
841366075.575282,841.3660755752819,0.020031983462588467
845639843.3365939,845.6398433365938,0.020035922940194368
849935319.9490324,849.9353199490324,0.020039864843950532
854252615.6839654,854.2526156839654,0.020043807525095787
858591841.3728908,858.5918413728908,0.02004775226770258
862953108.4102812,862.9531084102812,0.02005174785028193
867336528.756447,867.3365287564469,0.02005577015042543
871742214.9403985,871.7422149403984,0.020059800064431775
876170280.0627527,876.1702800627527,0.02006384673688068
880620837.7986248,880.6208377986247,0.020068021029333256
885094002.400549,885.094002400549,0.020072321365778394
889589888.7014123,889.5898887014123,0.02007662262420066
894108612.1174018,894.1086121174018,0.020080927321783237
898650288.6509677,898.6502886509677,0.020085281651948252
903215034.8938049,903.2150348938048,0.020089662735452554
907802968.0298325,907.8029680298324,0.020094046126308298
912414205.8382223,912.4142058382222,0.02009849917691587
917048866.6964084,917.0488666964084,0.0201029532149202
921707069.5831305,921.7070695831304,0.02010740824054031
926388934.0814872,926.3889340814872,0.02011186877225833
931094580.3820069,931.0945803820068,0.020116357232356247
935824129.2857357,935.8241292857357,0.020120887237279145
940577702.2073259,940.5777022073258,0.02012558717448535
945355421.1781722,945.3554211781722,0.020130416469340197
950157408.8495319,950.1574088495319,0.020135249389533635
954983788.4956762,954.9837884956761,0.020140086879033584
959834684.0170552,959.8346840170551,0.02014493198045577
964710219.9434786,964.7102199434786,0.020149819556682665
969610521.4373124,969.6105214373123,0.020154741961647224
974535714.2966955,974.5357142966955,0.020159691396321386
979485924.9587554,979.4859249587553,0.020164690126683288
984461280.502875,984.461280502875,0.02016969009652019
989461908.6539402,989.4619086539401,0.020174691306139445
994487937.7856236,994.4879377856236,0.02017969375584846
999539496.9236785,999.5394969236785,0.020184747044700246
1004616715.7492528,1004.6167157492528,0.02018756485027985
1009719724.6022168,1009.7197246022168,0.020190158153799542
1014848654.4845135,1014.8486544845135,0.020192752144530365
1020003637.0635071,1020.0036370635071,0.020195350167079615
1025184804.6753844,1025.1848046753844,0.02019795851593703
1030392290.3285382,1030.3922903285381,0.02020059956327071
1035626227.7069849,1035.6262277069848,0.020203240956412724
1040886751.1737968,1040.8867511737967,0.020205922739698155
1046173995.7745512,1046.173995774551,0.02020860641508428
1051488097.2408009,1051.4880972408007,0.020211290447487335
1056829191.9935436,1056.8291919935436,0.020213974836954873
1062197417.1467472,1062.1974171467473,0.020216772321167243
1067592910.5108535,1067.5929105108535,0.02021967015940291
1073015810.5963209,1073.0158105963208,0.020222569814846558
1078466256.6171792,1078.4662566171792,0.020225472357974134
1083944388.4946046,1083.9443884946045,0.02022839227378726
1089450346.8605108,1089.4503468605108,0.02023133805275873
1094984273.0611627,1094.9842730611626,0.02023428805431461
1100546309.1607912,1100.546309160791,0.020237264570878336
1106136597.9452615,1106.1365979452614,0.020240246540335006
1111755282.9257243,1111.7552829257243,0.020243415674323455
1117402508.3423033,1117.4025083423032,0.020246585304742423
1123078419.167799,1123.078419167799,0.020249777115044314
1128783161.1114085,1128.7831611114084,0.020252991024516828
1134516880.6224682,1134.516880622468,0.02025620559846507
1140279724.894216,1140.279724894216,0.02025945405805187
1146071841.8675542,1146.0718418675542,0.020262706101062376
1151893380.2348719,1151.8933802348718,0.020265991556726707
1157744489.4438455,1157.7444894438454,0.02026929571723205
1163625319.7012794,1163.6253197012793,0.020272600416611615
1169536021.976963,1169.536021976963,0.020275905654953318
1175476748.0075443,1175.4767480075443,0.020279219664098173
1181447650.3004315,1181.4476503004314,0.02028261938401727
1187448882.1376903,1187.4488821376904,0.02028617880822062
1193480597.5800035,1193.4805975800034,0.02028974773082478
1199542951.4706109,1199.542951470611,0.02029333624125897
1205636099.4392865,1205.6360994392865,0.020296964636026503
1211760197.9063354,1211.7601979063354,0.02030059396199814
1217915404.0866084,1217.9154040866083,0.020304225509352587
1224101875.9935386,1224.1018759935387,0.020307858852128127
1230319772.4432013,1230.3197724432011,0.020311308795482902
1236569253.0583751,1236.5692530583751,0.020314751224119517
1242850478.2726636,1242.8504782726636,0.020318197667099483
1249163609.3345988,1249.1636093345987,0.02032168049927086
1255508808.3117836,1255.5088083117835,0.02032516465428875
1261886238.0950527,1261.8862380950527,0.02032874183606743
1268296062.4026544,1268.2960624026543,0.02033242315124651
1274738445.7844532,1274.738445784453,0.020336131787086487
1281213553.6261585,1281.2135536261585,0.02033984991750633
1287721552.1535528,1287.7215521535527,0.020343608856221884
1294262608.4367852,1294.262608436785,0.020347383018206527
1300836890.3946435,1300.8368903946434,0.020351157880616765
1307444566.7988684,1307.4445667988684,0.020354933443582635
1314085807.2784858,1314.0858072784856,0.02035872238909973
1320760782.324163,1320.7607823241628,0.020362566042308218
1327469663.2925842,1327.469663292584,0.020366412256409328
1334212622.4108543,1334.2126224108542,0.020370281233495095
1340989832.780902,1340.989832780902,0.02037430218971877
1347801468.3839507,1347.8014683839506,0.02037835246877124
1354647704.0849679,1354.6477040849677,0.02038240704047444
1361528715.6371572,1361.5287156371571,0.02038650177268125
1368444679.6864705,1368.4446796864704,0.020390621476546564
1375395773.7761438,1375.3957737761436,0.020394742012925987
1382382176.3512585,1382.3821763512585,0.020398863596051694
1389404066.7633038,1389.4040667633037,0.02040299484590012
1396461625.2748098,1396.4616252748099,0.02040725399680928
1403555033.0639555,1403.5550330639555,0.020411596020989155
1410684472.2292256,1410.6844722292255,0.020415957325901953
1417850125.7940836,1417.8501257940836,0.020420337125501998
1425052177.711672,1425.052177711672,0.020424762414194206
1432290812.869534,1432.290812869534,0.02042918866218271
1439566217.0943644,1439.5662170943644,0.020433615869675514
1446878577.1567607,1446.8785771567607,0.020438057854999435
1454228080.7760472,1454.2280807760471,0.02044254965784178
1461614916.6250749,1461.6149166250748,0.020447050030700825
1469039274.3350692,1469.0392743350692,0.02045160040217923
1476501344.500498,1476.501344500498,0.0204561575764061
1484001318.6839654,1484.0013186839653,0.020460718692821338
1491539389.4211287,1491.5393894211286,0.020465436789761753
1499115750.2256465,1499.1157502256465,0.020470205383770094
1506730595.594125,1506.730595594125,0.02047273302036792
1514384121.0111434,1514.3841210111434,0.020474964258678514
1522076522.9542513,1522.0765229542512,0.0204772162208325
1529807998.8990161,1529.8079988990162,0.02047947006133717
1537578747.3240955,1537.5787473240955,0.02048174775764434
1545388967.7163298,1545.3889677163297,0.020484038253843803
1553238860.57587,1553.23886057587,0.020486329006346095
1561128627.4213033,1561.1286274213032,0.020488620015179912
1569058470.794858,1569.0584707948578,0.020490916238274433
1577028594.2675822,1577.028594267582,0.02049324711106892
1585039202.4445753,1585.0392024445753,0.020495580721336726
1593090500.9702396,1593.0905009702396,0.020498062878005104
1601182696.5335605,1601.1826965335604,0.020500552786023626
1609315996.8734117,1609.3159968734117,0.020503056202295238
1617490610.7838943,1617.4906107838942,0.020505588494751845
1625706748.1196747,1625.7067481196746,0.020508121099978953
1633964619.8014042,1633.964619801404,0.020510654018015183
1642264437.8211133,1642.2644378211132,0.0205131901787593
1650606415.2476575,1650.6064152476574,0.02051575477556636
1658990766.232188,1658.990766232188,0.020518329574786887
1667417706.0136492,1667.4177060136492,0.020520928589440813
1675887450.9243047,1675.8874509243046,0.020523527959595722
1684400218.3952956,1684.4002183952955,0.0205262259997411
1692956226.9621997,1692.9562269621997,0.02052897464253922
1701555696.2706769,1701.5556962706767,0.020531723653670196
1710198847.0820832,1710.1988470820831,0.02053447602721234
1718885901.2791457,1718.8859012791456,0.020537236466923466
1727617081.8716571,1727.617081871657,0.020540026669807653
1736392613.0022018,1736.3926130022016,0.02054283915068737
1745212719.9519083,1745.2127199519082,0.020545652432288133
1754077629.1462417,1754.0776291462416,0.02054849747282853
1762987568.1607876,1762.9875681607875,0.02055146796687826
1771942765.7271354,1771.9427657271353,0.020554439492836692
1780943451.7387228,1780.9434517387226,0.020557413761880527
1789989857.2567446,1789.9898572567445,0.020560393707469895
1799082214.5160844,1799.0822145160844,0.020563410064828418
1808220756.9312768,1808.2207569312768,0.020566441303503928
1817405719.1025045,1817.4057191025045,0.020569482583757563
1826637336.8215973,1826.6373368215973,0.020572562532882022
1835915847.0781217,1835.9158470781215,0.020575643639972555
1845241488.0654402,1845.24148806544,0.0205787288400408
1854614499.1868327,1854.6144991868325,0.020581814503810622
1864035121.0616412,1864.0351210616411,0.020584926326593415
1873503595.5314484,1873.5035955314484,0.020588104545417332
1883020165.666285,1883.020165666285,0.020591379790596217
1892585075.7708764,1892.5850757708763,0.02059469066514538
1902198571.3908887,1902.1985713908887,0.02059800670580706
1911860899.3192704,1911.8608993192702,0.02060132700187909
1921572307.6025634,1921.5723076025633,0.020604647835880327
1931333045.5472763,1931.3330455472762,0.02060800740406545
1941143363.7262836,1941.1433637262835,0.020611380709447864
1951003513.9852605,1951.0035139852605,0.02061478207567349
1960913749.4491463,1960.9137494491463,0.020618207223013836
1970874324.52865,1970.87432452865,0.020621632941579024
1980885494.926754,1980.8854949267538,0.02062505923146473
1990947517.645319,1990.9475176453188,0.020628486092766678
2001060650.9916553,2001.0606509916552,0.020631810874898692
2011225154.5851603,2011.2251545851602,0.020633405564152368
2021441289.3639824,2021.4412893639824,0.020635000872276942
2031709317.591721,2031.709317591721,0.02063659872218394
2042029502.8641658,2042.0295028641656,0.020638196695841823
2052402110.116035,2052.4021101160347,0.020639805991807505
2062827405.6278193,2062.827405627819,0.020641430227266673
2073305657.0325897,2073.30565703259,0.020643058333795684
2083837133.3228753,2083.837133322875,0.020644706567741707
2094422104.8575673,2094.4221048575673,0.020646354933293802
2105060843.3688617,2105.0608433688617,0.020648003430462462
2115753621.9692333,2115.7536219692333,0.020649673713203066
2126500715.1584551,2126.500715158455,0.020651438376544977
2137302398.8306155,2137.3023988306154,0.02065321139071713
2148158950.2812448,2148.158950281245,0.0206549863970668
2159070648.2144046,2159.0706482144046,0.020656761556186613
2170037772.7498507,2170.037772749851,0.02065855227203714
2181060605.4302225,2181.0606054302225,0.020660353686396578
2192139429.2282724,2192.1394292282725,0.020662160507192717
2203274528.5541286,2203.2745285541287,0.02066397855840441
2214466189.262605,2214.466189262605,0.020665870712688092
2225714698.6605086,2225.7146986605085,0.02066779685295226
2237020345.5140615,2237.0203455140613,0.020669723173329713
2248383420.056281,2248.383420056281,0.020671671570611443
2259804213.9944425,2259.8042139944423,0.02067362613772168
2271283020.517564,2271.2830205175637,0.020675583388644406
2282820134.303933,2282.820134303933,0.020677560558088198
2294415851.5286756,2294.4158515286754,0.020679537917189062
2306070469.8713613,2306.070469871361,0.020681543318001355
2317784288.5236177,2317.7842885236178,0.02068355544646682
2329557608.1968584,2329.5576081968584,0.020685567771321547
2341390731.1299686,2341.3907311299686,0.020687581292952985
2353283961.097074,2353.283961097074,0.02068960255794105
2365237603.415339,2365.237603415339,0.020691737312081484
2377251964.9528036,2377.2519649528035,0.020693895854181826
2389327354.1362705,2389.3273541362705,0.020696057661801603
2401464080.9591894,2401.4640809591892,0.020698238067918314
2413662456.989664,2413.662456989664,0.020700434136465398
2425922795.3784184,2425.9227953784184,0.020702631490604428
2438245410.8668447,2438.2454108668444,0.02070483157295578
2450630619.79508,2450.6306197950803,0.020707028329252284
2463078740.110132,2463.078740110132,0.020709222842092624
2475590091.374037,2475.5900913740365,0.02071142370138434
2488164994.7720747,2488.164994772075,0.02071363123670835
2500803773.120977,2500.803773120977,0.02071585526798301
2513506750.8772693,2513.506750877269,0.02071809508604699
2526274254.145563,2526.274254145563,0.020720430940413852
2539106610.686939,2539.1066106869384,0.020722769683027706
2552004149.927356,2552.0041499273557,0.02072512801094943
2564967202.9661136,2564.9672029661133,0.020727489811907158
2577996102.5843487,2577.9961025843486,0.020729884339981446
2591091183.253589,2591.091183253589,0.020732281510193372
2604252781.144302,2604.252781144302,0.020734680365346196
2617481234.134579,2617.481234134579,0.020737082454722708
2630776881.8187747,2630.7768818187747,0.02073950026038529
2644140065.516233,2644.140065516233,0.02074194277718992
2657571128.2800484,2657.5711282800485,0.020744387221122523
2671070414.905874,2671.070414905874,0.020746906167768475
2684638271.9407816,2684.6382719407816,0.02074945028434124
2698275047.692121,2698.275047692121,0.02075201571411625
2711981092.236518,2711.9810922365177,0.020754581461694777
2725756757.428822,2725.756757428822,0.020757180484879456
2739602396.9111514,2739.602396911151,0.020759787228602843
2753518366.1219687,2753.5183661219685,0.02076239430019609
2767505022.3052077,2767.5050223052076,0.020765003734978638
2781562724.5194426,2781.5627245194423,0.020767642959654838
2795691833.6471176,2795.6918336471176,0.020770364479456332
2809892712.403769,2809.892712403769,0.020773103970891566
2824165725.3473983,2824.165725347398,0.020775849619110935
2838511238.8877907,2838.5112388877906,0.020778614555600195
2852929621.2959304,2852.9296212959302,0.020781401976741085
2867421242.713456,2867.421242713456,0.020784194967045366
2881986475.162163,2881.9864751621626,0.020786988334096482
2896625692.5535502,2896.62569255355,0.020789796566841115
2911339270.698435,2911.3392706984346,0.020792633338465788
2926127587.316555,2926.127587316555,0.020795478060984397
2940991022.0463285,2940.9910220463285,0.020798345601605966
2955929956.4545593,2955.929956454559,0.020801213538721396
2970944774.046241,2970.9447740462406,0.020804134690622488
2986035860.274403,2986.035860274403,0.02080711796055848
3001203602.550007,3001.2036025500065,0.0208099857550118
3016448390.2518897,3016.4483902518896,0.02081136863107334
3031770614.736772,3031.770614736772,0.0208127532595218
3047170669.3492613,3047.170669349261,0.02081414987725912
3062648949.4320135,3062.6489494320135,0.020815546589011344
3078205852.33584,3078.20585233584,0.020816962233621995
3093841777.4299197,3093.8417774299196,0.02081838128697063
3109557126.1120486,3109.5571261120485,0.020819800437307613
3125352301.8189473,3125.352301818947,0.020821219684639597
3141227710.036628,3141.2277100366277,0.02082264665490427
3157183758.3107576,3157.1837583107576,0.020824089309659097
3173220856.25719,3173.22085625719,0.0208255869227707
3189339415.5724344,3189.339415572434,0.02082711876080933
3205539850.044237,3205.539850044237,0.020828653563209672
3221822575.5622025,3221.8225755622025,0.020830199924221506
3238188010.12847,3238.1880101284696,0.020831759119902194
3254636573.868447,3254.6365738684467,0.020833318432929637
3271168689.041601,3271.168689041601,0.0208348778633127
3287784780.052259,3287.7847800522586,0.020836440853241375
3304485273.460568,3304.485273460568,0.020838025181778234
3321270597.993399,3321.270597993399,0.020839613803464083
3338141184.555369,3338.141184555369,0.020841213132991265
3355097466.239897,3355.0974662398967,0.020842833891430445
3372139878.340327,3372.1398783403265,0.020844517833661133
3389268858.3611,3389.2688583611002,0.02084620337172344
3406484846.028999,3406.4848460289986,0.020847889047220486
3423788283.304387,3423.788283304387,0.02084957772727926
3441179614.392628,3441.179614392628,0.020851275199022117
3458659285.7554407,3458.6592857554406,0.02085298903599455
3476227746.1223707,3476.2277461223707,0.02085471414735003
3493885446.5023127,3493.8854465023123,0.020856439402595132
3511632840.1950865,3511.6328401950864,0.020858235455130103
3529470382.8030877,3529.4703828030874,0.020860048495396365
3547398532.2429323,3547.398532242932,0.02086186324227637
3565417748.7572885,3565.4177487572883,0.020863680434623475
3583528494.926641,3583.5284949266406,0.020865505443074858
3601731235.6811795,3601.7312356811794,0.020867352379265684
3620026438.3127327,3620.0264383127324,0.02086920366985974
3638414572.486766,3638.414572486766,0.020871066395515732
3656896110.2544365,3656.8961102544363,0.02087294686787408
3675471526.0647273,3675.471526064727,0.020874829069069616
3694141296.7765727,3694.1412967765727,0.020876714235101197
3712905901.671178,3712.9059016711776,0.020878599573423088
3731765822.464273,3731.765822464273,0.02088050581707705
3750721543.318491,3750.7215433184906,0.02088249323219199
3769773550.8557954,3769.7735508557953,0.020884490201626207
3788922334.1699767,3788.9223341699767,0.02088650510132568
3808168384.839204,3808.1683848392036,0.020888524753786396
3827512196.938659,3827.512196938659,0.020890546100458093
3846954267.0531693,3846.954267053169,0.020892567904469934
3866495094.2900314,3866.4950942900314,0.020894618746973632
3886135180.2917743,3886.1351802917743,0.02089667190187664
3905875029.249049,3905.875029249049,0.020898747901615135
3925715147.913573,3925.7151479135728,0.02090083207023919
3945656045.611136,3945.6560456111356,0.020902916449570236
3965698234.2546806,3965.6982342546803,0.02090500103962996
3985842228.357453,3985.8422283574528,0.020907106348102954
4006088545.046158,4006.088545046158,0.020908988981547118
4026437704.074317,4026.4377040743166,0.020910195133121104
4046890227.8355556,4046.8902278355554,0.020911402340685618
4067446641.377029,4067.4466413770288,0.02091261130772421
4088107472.412899,4088.107472412899,0.020913820345180655
4108873251.3378816,4108.873251337882,0.02091504161864414
4129744511.2408795,4129.74451124088,0.020916270170615148
